;duration;gross;budget;imdb_score;movie_facebook_likes;color;content_rating;country;language
1449;122.0;31598308.0;35000000;6.8;0;Color;R;USA;English
1450;101.0;37617947.0;30000000;6.8;0;Color;PG;USA;English
1451;108.0;32048809.0;30000000;5.3;0;Color;R;Australia;English
1452;98.0;33987757.0;27000000;7.3;12000;Color;R;USA;English
1453;137.0;37304950.0;35000000;6.6;16000;Color;R;USA;English
1454;112.0;30691439.0;35000000;6.2;5000;Color;R;USA;English
1455;101.0;30307804.0;35000000;5.2;0;Color;R;USA;English
1456;103.0;30669413.0;35000000;6.2;0;Color;R;USA;English
1457;101.0;28687835.0;35000000;6.2;0;Color;R;USA;English
1458;112.0;26494611.0;35000000;6.6;0;Color;PG-13;USA;English
1460;102.0;25266129.0;35000000;6.2;0;Color;PG-13;USA;English
1461;101.0;25863915.0;35000000;5.1;11000;Color;PG-13;USA;English
1462;155.0;25078937.0;30000000;6.6;0;Color;R;USA;English
1464;109.0;28995450.0;35000000;6.1;0;Color;PG;UK;English
1465;140.0;24276500.0;35000000;6.6;949;Color;R;USA;English
1466;108.0;20981633.0;30000000;5.9;0;Color;PG-13;USA;English
1467;96.0;22913677.0;35000000;6.3;0;Color;PG;USA;English
1468;123.0;34531832.0;35000000;7.1;23000;Color;PG-13;UK;English
1469;106.0;28064226.0;35000000;5.0;13000;Color;PG-13;USA;English
1470;76.0;19447478.0;35000000;5.6;538;Color;G;UK;English
1471;107.0;19389454.0;55000000;7.4;0;Color;R;USA;English
1472;82.0;25871834.0;35000000;4.5;0;Color;PG-13;USA;English
1473;109.0;19692608.0;35000000;6.2;0;Color;R;USA;English
1474;99.0;19294901.0;35000000;5.0;0;Color;PG-13;USA;English
1475;91.0;20275446.0;35000000;6.5;20000;Color;PG-13;USA;English
1476;87.0;34507079.0;35000000;5.1;0;Color;PG-13;USA;English
1477;125.0;18306166.0;35000000;6.5;0;Color;PG-13;UK;English
1478;118.0;17609982.0;35000000;6.2;17000;Color;R;USA;English
1479;98.0;16831505.0;31000000;6.3;0;Color;PG-13;UK;English
1480;92.0;17596256.0;35000000;3.8;0;Color;PG;USA;English
1483;92.0;14998070.0;35000000;6.2;0;Color;R;USA;English
1484;115.0;14587732.0;35000000;5.7;452;Color;PG-13;USA;English
1485;120.0;18317151.0;35000000;6.7;0;Color;R;USA;English
1486;111.0;11405825.0;35000000;6.8;0;Color;R;USA;English
1487;94.0;13264986.0;35000000;6.0;433;Color;PG-13;USA;English
1488;100.0;10991381.0;35000000;7.3;0;Color;PG;UK;English
1489;101.0;10268846.0;35000000;5.5;0;Color;R;USA;English
1490;139.0;13303319.0;32000000;6.7;39000;Color;PG-13;USA;English
1491;91.0;10076136.0;35000000;4.8;471;Color;R;Aruba;English
1492;109.0;10499968.0;35000000;5.7;10000;Color;R;USA;English
1493;102.0;7659747.0;38000000;5.1;704;Color;R;USA;English
1494;103.0;7948159.0;35000000;6.0;0;Color;R;USA;English
1495;83.0;11631245.0;35000000;4.2;494;Color;PG;USA;English
1496;123.0;10137502.0;35000000;7.4;24000;Color;PG;USA;English
1497;101.0;6448817.0;35000000;4.6;0;Color;PG;USA;English
1498;117.0;7458269.0;35000000;6.9;9000;Color;PG-13;USA;English
1500;114.0;4651977.0;35000000;6.9;892;Color;PG-13;USA;English
1501;330.0;4496583.0;35000000;8.0;6000;Color;R;USA;English
1502;121.0;2221994.0;35000000;6.4;561;Color;R;Denmark;English
1503;114.0;6592103.0;35000000;6.3;675;Color;R;France;English
1506;148.0;630779.0;35000000;6.8;633;Color;R;USA;English
1511;113.0;102413606.0;34000000;6.8;38000;Color;PG-13;USA;English
1512;91.0;10214013.0;35000000;5.4;0;Color;R;USA;English
1513;139.0;32000000.0;30000000;7.2;0;Color;PG;USA;English
1514;96.0;10139254.0;35000000;7.3;23000;Color;PG-13;USA;English
1515;102.0;11227940.0;34000000;5.2;120;Color;R;USA;English
1516;96.0;183125.0;35000000;5.5;0;Color;R;USA;English
1517;101.0;15081783.0;34000000;7.7;0;Color;G;Japan;Japanese
1518;128.0;37432299.0;34000000;7.1;23000;Color;PG-13;USA;English
1519;109.0;10654581.0;34000000;5.3;1000;Color;R;USA;English
1520;114.0;6543194.0;34000000;5.6;314;Color;PG-13;USA;English
1521;105.0;13101142.0;35000000;5.7;0;Color;PG-13;USA;English
1522;141.0;8324748.0;35000000;7.1;13000;Color;PG-13;UK;English
1524;138.0;141340178.0;40000000;7.6;0;Color;R;USA;English
1525;101.0;51758599.0;33000000;5.5;742;Color;R;USA;English
1526;99.0;117559438.0;30000000;5.1;1000;Color;PG-13;USA;English
1528;89.0;21426805.0;30000000;4.9;0;Color;PG-13;USA;English
1529;99.0;35057332.0;33000000;6.5;19000;Color;PG-13;USA;English
1530;105.0;34014398.0;33000000;5.6;4000;Color;R;Germany;English
1531;97.0;28927720.0;33000000;5.3;463;Color;R;USA;English
1532;140.0;33682273.0;33000000;6.5;4000;Color;R;USA;English
1533;118.0;4280577.0;10000000;6.8;0;Color;PG-13;USA;English
1534;94.0;17120019.0;30000000;6.5;12000;Color;R;USA;English
1535;124.0;8406264.0;38000000;6.0;783;Color;R;USA;English
1536;134.0;309125409.0;32500000;8.4;14000;Color;PG;USA;English
1537;113.0;10955425.0;30000000;6.0;0;Color;R;UK;English
1538;124.0;34180954.0;32000000;7.6;15000;Color;R;USA;English
1540;97.0;173381405.0;33000000;6.9;21000;Color;PG;USA;English
1541;123.0;104632573.0;32000000;6.4;0;Color;PG;USA;English
1542;99.0;81150692.0;35000000;5.1;0;Color;PG;Canada;English
1543;101.0;60328558.0;32000000;7.0;11000;Color;PG-13;USA;English
1544;92.0;80197993.0;32000000;5.7;0;Color;PG;Germany;English
1545;131.0;169076745.0;32500000;6.8;27000;Color;R;USA;English
1546;107.0;101470202.0;32000000;6.7;97000;Color;R;USA;English
1547;103.0;50041732.0;29000000;6.2;0;Color;R;USA;English
1548;129.0;48814909.0;32000000;7.2;0;Color;R;USA;English
1549;107.0;57744720.0;20000000;6.2;0;Color;PG-13;USA;English
1550;89.0;21784432.0;35000000;5.6;0;Color;R;USA;English
1551;113.0;37911876.0;32000000;4.4;0;Color;PG-13;USA;English
1552;93.0;54696902.0;32000000;7.5;56000;Color;PG-13;USA;English
1553;120.0;36733909.0;32000000;7.1;0;Color;R;USA;English
1554;98.0;35063732.0;32000000;6.4;10000;Color;R;USA;English
1555;105.0;99462.0;33000000;7.1;5000;Color;PG;France;English
1557;98.0;32701088.0;32000000;6.9;0;Color;PG;USA;English
1558;96.0;31493782.0;32000000;7.5;0;Color;R;USA;English
1559;87.0;43095600.0;32000000;6.3;0;Color;PG-13;France;English
1560;107.0;18636537.0;32000000;6.4;0;BlackandWhite;R;Japan;English
1561;90.0;17848322.0;28000000;5.9;702;Color;PG-13;Ireland;English
1562;121.0;16640210.0;55000000;6.8;0;Color;R;USA;English
1563;119.0;13763130.0;32000000;6.3;12000;Color;R;USA;English
1564;107.0;10956379.0;35000000;3.6;0;Color;PG-13;SouthKorea;English
1565;110.0;4357000.0;30000000;5.3;350;Color;PG;USA;English
1566;100.0;22525921.0;30000000;5.9;13000;Color;PG-13;USA;English
1567;75.0;3562749.0;32000000;6.9;643;Color;G;USA;English
1568;132.0;2899970.0;32000000;6.9;625;Color;R;USA;English
1569;105.0;1304837.0;32000000;6.1;559;BlackandWhite;R;USA;English
1571;289.0;78800000.0;31500000;8.5;19000;Color;R;USA;English
1572;102.0;17797316.0;32000000;6.3;0;Color;R;USA;English
1573;143.0;82528097.0;6500000;7.3;0;Color;PG;USA;English
1574;113.0;14268533.0;31500000;6.3;0;Color;R;UK;English
1575;161.0;87100000.0;31000000;7.2;0;Color;PG;USA;English
1576;138.0;93749203.0;31000000;7.3;64000;Color;R;USA;English
1577;126.0;62700000.0;34000000;6.3;0;Color;PG;UK;English
1578;99.0;59073773.0;25000000;8.1;149000;Color;R;USA;English
1579;101.0;24185781.0;31000000;6.9;0;Color;PG-13;USA;English
1580;103.0;53133888.0;31000000;6.3;0;Color;PG-13;USA;English
1581;118.0;44983704.0;31000000;7.3;0;Color;PG-13;USA;English
1582;116.0;118099659.0;144000000;5.5;62000;Color;PG-13;USA;English
1583;99.0;58879132.0;31000000;6.1;28000;Color;R;USA;English
1584;105.0;72077000.0;30250000;6.9;0;Color;R;USA;English
1585;113.0;170684505.0;45000000;7.2;0;BlackandWhite;PG-13;USA;English
1586;93.0;163479795.0;34200000;6.4;0;Color;PG-13;USA;English
1587;108.0;145096820.0;30000000;6.4;0;Color;R;USA;English
1588;74.0;191796233.0;30000000;8.3;0;Color;G;USA;English
1589;116.0;121248145.0;25000000;7.2;0;Color;R;USA;English
1590;104.0;125014030.0;30000000;6.8;32000;Color;PG-13;USA;English
1591;106.0;11854694.0;31000000;6.5;0;Color;PG;USA;English
1592;120.0;115648585.0;30000000;7.8;0;Color;PG;USA;English
1593;135.0;122012643.0;30000000;7.6;0;Color;PG;USA;English
1594;132.0;116631310.0;30000000;7.2;41000;Color;PG-13;USA;English
1595;92.0;114324072.0;20000000;6.7;0;BlackandWhite;PG-13;USA;English
1596;99.0;113502246.0;38000000;6.8;5000;Color;PG-13;USA;English
1597;90.0;108360000.0;30000000;6.3;0;Color;PG-13;USA;English
1598;111.0;108244774.0;37000000;6.2;0;Color;G;USA;English
1599;103.0;105444419.0;26000000;6.2;0;Color;PG;USA;English
1600;127.0;100125340.0;33000000;8.6;39000;Color;R;USA;English
1601;112.0;115646235.0;30000000;8.0;22000;Color;R;SouthAfrica;English
1602;87.0;85416609.0;30000000;7.0;0;Color;PG;USA;English
1603;138.0;90135191.0;25000000;8.0;12000;Color;R;USA;English
1604;132.0;100422786.0;30000000;8.1;14000;Color;PG-13;USA;English
1605;103.0;106694016.0;30000000;6.7;0;Color;R;USA;English
1606;123.0;64286.0;29000000;7.9;57000;Color;PG-13;USA;English
1607;111.0;76806312.0;30000000;6.1;0;Color;PG-13;USA;English
1608;102.0;79566871.0;30000000;4.2;0;Color;G;USA;English
1609;78.0;76501438.0;30000000;6.1;181;Color;G;Germany;English
1610;132.0;74787599.0;30000000;6.6;883;Color;R;USA;English
1611;133.0;66528842.0;30000000;7.5;11000;Color;R;USA;English
1612;108.0;83813460.0;25000000;7.4;19000;Color;R;USA;English
1613;125.0;65010106.0;30000000;7.2;0;Color;R;USA;English
1614;98.0;66359959.0;35000000;6.9;81000;Color;PG-13;USA;English
1615;119.0;66468315.0;30000000;7.4;75000;Color;R;USA;English
1616;87.0;64172251.0;30000000;5.4;602;Color;PG-13;USA;English
1617;91.0;66600000.0;30000000;6.8;5000;Color;G;Australia;English
1618;100.0;63536011.0;30000000;6.3;0;Color;PG-13;USA;English
1619;118.0;62877175.0;30000000;7.2;0;Color;R;USA;English
1621;109.0;74484168.0;45000000;6.9;0;Color;R;USA;English
1622;99.0;60269340.0;30000000;6.0;0;Color;PG-13;USA;English
1623;114.0;60033780.0;30000000;5.9;0;Color;PG-13;USA;English
1624;89.0;58715510.0;30000000;5.4;0;Color;PG;USA;English
1625;95.0;58156435.0;19000000;5.9;0;Color;PG-13;USA;English
1626;98.0;56044241.0;37000000;6.1;0;Color;PG-13;USA;English
1627;94.0;56816662.0;17000000;7.7;78000;Color;PG-13;Spain;English
1628;85.0;64238770.0;42000000;5.8;0;Color;PG;Canada;English
1629;124.0;52937130.0;30000000;7.6;13000;Color;R;USA;English
1630;131.0;52799004.0;55000000;6.1;0;Color;PG-13;USA;English
1631;107.0;55210049.0;27800000;5.4;0;Color;PG;USA;English
1632;99.0;51432423.0;30000000;5.1;1000;Color;PG;USA;English
1633;83.0;51109400.0;30000000;6.4;1000;Color;PG-13;USA;English
1634;131.0;50300000.0;30000000;6.3;0;Color;PG;UK;English
1635;85.0;56068547.0;30000000;7.5;0;Color;G;UK;English
1636;126.0;53680848.0;30000000;7.1;20000;Color;PG-13;USA;English
1638;123.0;50921738.0;30000000;7.8;12000;Color;R;UK;English
1639;105.0;53021560.0;30000000;6.5;13000;Color;PG;USA;English
1640;125.0;45645204.0;30000000;6.6;0;Color;R;USA;English
1642;77.0;53337608.0;40000000;7.4;0;Color;PG;USA;English
1644;121.0;46875468.0;30000000;7.6;59000;Color;R;USA;English
1645;124.0;52418902.0;30000000;7.5;44000;Color;R;USA;English
1646;99.0;42057340.0;30000000;6.6;11000;Color;PG-13;USA;English
1647;112.0;42478175.0;25000000;7.2;34000;Color;PG-13;USA;English
1648;111.0;41407470.0;30000000;7.6;0;Color;PG;USA;English
1649;107.0;42385520.0;30000000;6.2;16000;Color;PG-13;USA;English
1650;104.0;40118420.0;30000000;5.6;0;Color;PG-13;USA;English
1651;113.0;40137776.0;38000000;7.6;13000;Color;PG-13;USA;English
1652;113.0;39568996.0;32000000;6.6;0;Color;R;USA;English
1653;95.0;42043633.0;30000000;7.0;66000;Color;R;USA;English
1654;86.0;38232624.0;30000000;2.7;0;Color;PG-13;USA;English
1655;126.0;38413606.0;30000000;7.6;0;Color;R;USA;English
1656;101.0;38122105.0;27000000;6.6;0;Color;R;USA;English
1657;102.0;38747385.0;25000000;6.9;0;Color;PG-13;USA;English
1658;111.0;40247512.0;30000000;6.8;38000;Color;PG-13;USA;English
1660;95.0;35927406.0;30000000;3.7;1000;Color;PG-13;USA;English
1661;98.0;35565975.0;30000000;6.1;0;Color;PG-13;USA;English
1662;100.0;35266619.0;30000000;5.9;39000;Color;R;USA;English
1663;118.0;34703228.0;30000000;6.7;0;Color;PG-13;USA;English
1665;125.0;38432823.0;30000000;6.9;0;Color;PG-13;USA;English
1666;94.0;32095318.0;45000000;5.5;304;Color;PG-13;USA;English
1667;79.0;31743332.0;30000000;7.1;13000;Color;PG-13;USA;English
1668;106.0;32154410.0;30000000;7.1;29000;Color;R;USA;English
1670;63.0;26687172.0;30000000;7.3;0;Color;G;USA;English
1671;85.0;26096584.0;19000000;3.4;1000;Color;PG-13;USA;English
1672;108.0;26525834.0;30000000;6.8;0;Color;R;USA;English
1673;139.0;30513940.0;30000000;6.9;11000;Color;PG-13;USA;English
1674;127.0;23209440.0;30000000;7.0;592;Color;R;USA;English
1675;106.0;24048000.0;30000000;5.5;0;Color;R;USA;English
1676;95.0;22526144.0;30000000;5.1;1000;Color;PG-13;USA;English
1677;118.0;30523568.0;30000000;6.2;18000;Color;R;USA;English
1678;108.0;23070045.0;30000000;5.9;11000;Color;R;USA;English
1679;105.0;20422207.0;35000000;5.2;484;Color;PG-13;USA;English
1680;131.0;28644770.0;30000000;6.2;11000;Color;R;USA;English
1681;104.0;21800302.0;30000000;5.5;491;Color;PG-13;USA;English
1682;133.0;21129348.0;35000000;7.4;27000;Color;PG-13;USA;English
1683;94.0;18500966.0;30000000;4.4;0;Color;PG-13;USA;English
1684;109.0;19976073.0;20000000;6.3;999;Color;R;USA;English
1685;96.0;18967571.0;30000000;6.1;629;Color;R;USA;English
1686;105.0;17100000.0;25000000;5.3;204;Color;R;USA;English
1687;99.0;17266505.0;30000000;5.4;0;Color;PG-13;USA;English
1688;112.0;32357532.0;30000000;6.7;24000;Color;R;USA;English
1689;108.0;16930884.0;30000000;5.9;0;Color;R;USA;English
1690;126.0;18324242.0;35000000;7.3;0;Color;R;USA;English
1691;98.0;16323969.0;40000000;5.5;462;Color;PG-13;USA;English
1692;104.0;16999046.0;26000000;5.8;12000;Color;R;Canada;English
1693;110.0;16295774.0;35000000;4.6;0;Color;PG;USA;English
1694;130.0;15709385.0;30000000;6.7;0;Color;R;USA;English
1695;93.0;14888028.0;30000000;5.1;0;Color;PG-13;USA;English
1696;96.0;14208384.0;30000000;5.6;625;Color;PG-13;USA;English
1697;114.0;12831121.0;30000000;7.0;0;Color;PG-13;USA;English
1698;106.0;18298649.0;30000000;6.4;23000;Color;R;USA;English
1699;150.0;12712093.0;30000000;6.7;0;Color;PG-13;USA;English
1700;100.0;11576087.0;30000000;4.1;858;Color;PG-13;USA;English
1701;100.0;11900000.0;30000000;5.5;654;Color;R;USA;English
1702;100.0;9353573.0;45000000;2.7;0;Color;PG;USA;English
1703;107.0;12026670.0;45000000;6.4;24000;Color;R;USA;English
1704;102.0;14334645.0;25000000;4.8;387;Color;PG-13;USA;English
1705;101.0;12189514.0;23000000;6.1;0;Color;PG-13;USA;English
1706;86.0;10134754.0;30000000;4.8;0;Color;PG;USA;English
1707;108.0;8535575.0;30000000;7.0;0;Color;PG-13;USA;English
1708;123.0;7689458.0;40000000;6.8;19000;Color;PG-13;UK;English
1711;88.0;19316646.0;30000000;5.6;0;Color;R;USA;English
1712;109.0;10965209.0;30000000;6.1;0;Color;PG-13;USA;English
1713;122.0;26830000.0;18000000;7.9;0;Color;R;USA;English
1714;251.0;5300000.0;30000000;8.4;12000;Color;R;Italy;English
1715;118.0;10880926.0;30000000;6.5;0;Color;R;USA;English
1716;131.0;3752725.0;18000000;7.1;0;Color;R;USA;English
1717;109.0;3517797.0;25000000;6.6;287;Color;R;France;English
1719;88.0;2975649.0;30000000;7.0;0;Color;PG;UK;English
1720;103.0;668171.0;60000000;5.6;445;Color;PG-13;China;Mandarin
1721;87.0;480314.0;21000000;4.8;0;Color;PG-13;USA;English
1722;160.0;3904982.0;30000000;7.5;0;Color;R;USA;English
1723;121.0;127437.0;18000000;6.0;0;Color;R;China;Mandarin
1726;129.0;537580.0;30000000;6.8;21000;Color;R;USA;English
1734;115.0;183436380.0;29000000;6.5;40000;Color;PG-13;USA;English
1735;153.0;119518352.0;28000000;7.9;11000;Color;PG-13;USA;English
1737;128.0;37036404.0;30000000;6.4;0;Color;PG-13;USA;English
1738;89.0;22359293.0;29000000;5.8;0;Color;PG;UK;English
1739;122.0;18593156.0;35000000;7.7;0;Color;R;USA;English
1741;99.0;16930185.0;29000000;5.3;201;Color;PG-13;Germany;English
1742;99.0;63034755.0;29000000;5.3;0;Color;R;USA;English
1743;147.0;5899797.0;29000000;7.5;0;Color;PG;UK;English
1744;112.0;4554569.0;28000000;6.9;209;BlackandWhite;R;USA;English
1745;88.0;17016190.0;12000000;4.9;0;Color;R;Romania;English
1746;94.0;6301131.0;29000000;7.1;0;Color;R;USA;English
1747;90.0;217350219.0;28000000;8.0;0;Color;G;USA;English
1748;167.0;161029270.0;28000000;7.9;76000;Color;R;USA;English
1749;118.0;179870271.0;28000000;7.6;0;Color;PG;USA;English
1750;83.0;100491683.0;24000000;5.9;418;Color;G;USA;English
1751;104.0;74058698.0;60000000;6.3;0;Color;R;USA;English
1753;102.0;55845943.0;29000000;6.4;0;Color;R;USA;English
1754;131.0;81350242.0;28000000;8.2;25000;Color;R;USA;English
1755;101.0;67266300.0;28000000;6.9;0;Color;R;Germany;English
1756;130.0;70235322.0;28000000;7.8;99000;Color;R;USA;English
1757;120.0;7443007.0;30000000;6.7;0;Color;R;USA;English
1758;135.0;64371181.0;28000000;7.5;0;Color;PG;USA;English
1759;110.0;58885635.0;26000000;7.4;7000;Color;R;USA;English
1760;103.0;60400856.0;35000000;5.2;0;Color;PG-13;Germany;English
1762;110.0;52353636.0;21000000;7.6;0;Color;R;USA;English
1763;91.0;51475962.0;30000000;7.3;11000;Color;R;USA;English
1764;105.0;63910583.0;28000000;6.6;27000;Color;PG-13;USA;English
1765;127.0;62300000.0;28000000;6.8;2000;Color;PG;UK;English
1766;82.0;49968653.0;28000000;6.9;12000;Color;PG-13;USA;English
1767;99.0;44450000.0;27000000;5.8;0;Color;R;Canada;English
1768;90.0;45162741.0;28000000;6.6;0;Color;PG-13;Germany;English
1769;115.0;71346930.0;28000000;6.7;23000;Color;PG-13;USA;English
1770;96.0;39514713.0;28000000;6.7;16000;Color;PG;USA;English
1771;104.0;43097652.0;28000000;6.3;0;Color;PG;USA;English
1772;117.0;48043505.0;30000000;7.7;36000;Color;R;UK;English
1773;83.0;37053924.0;28000000;6.1;0;Color;R;Germany;English
1774;99.0;33000377.0;28000000;4.9;0;Color;R;USA;English
1775;81.0;66950483.0;28000000;6.2;12000;Color;PG;USA;English
1776;135.0;38372662.0;28000000;7.8;17000;Color;PG;France;English
1777;117.0;27000000.0;28000000;8.2;34000;Color;R;USA;English
1778;139.0;31600000.0;28000000;6.9;0;Color;R;USA;English
1779;123.0;30688364.0;28000000;6.2;10000;Color;PG-13;USA;English
1780;117.0;28563179.0;21000000;6.9;0;Color;R;USA;English
1781;97.0;16779636.0;28000000;4.8;209;Color;R;USA;English
1783;103.0;17324744.0;28000000;5.3;0;Color;PG-13;USA;English
1784;119.0;8888143.0;28000000;6.7;913;Color;R;Canada;English
1785;94.0;24268828.0;28000000;5.4;0;Color;PG;USA;English
1786;89.0;8119205.0;28000000;5.4;517;Color;PG;USA;English
1787;98.0;8434601.0;28000000;4.9;0;Color;R;USA;English
1788;107.0;6998324.0;28000000;6.1;0;Color;R;USA;English
1789;108.0;10907291.0;28000000;5.8;73000;Color;PG-13;USA;English
1790;134.0;5532301.0;28000000;7.0;0;Color;PG-13;USA;English
1791;110.0;2775593.0;27000000;6.5;0;Color;R;UK;English
1792;103.0;28751715.0;28000000;6.6;36000;Color;R;USA;English
1794;100.0;20285518.0;28000000;5.7;0;Color;PG-13;France;English
1795;131.0;67900000.0;27500000;6.6;0;Color;PG;UK;English
1796;133.0;148734225.0;30000000;7.0;0;Color;R;USA;English
1797;109.0;49185998.0;30000000;7.4;15000;Color;PG-13;USA;English
1798;114.0;42168445.0;35000000;5.3;464;Color;PG-13;USA;English
1799;164.0;26400000.0;16000000;7.4;845;Color;PG;UK;English
1800;92.0;17508670.0;15000000;7.4;0;Color;R;UK;English
1801;122.0;9664316.0;27500000;6.8;0;Color;R;USA;English
1803;110.0;74888996.0;30000000;7.2;0;Color;PG;USA;English
1804;116.0;69586544.0;27000000;6.0;0;Color;PG-13;USA;English
1805;106.0;362645141.0;175000000;7.8;65000;Color;PG;UK;English
1806;115.0;60491560.0;27000000;6.6;0;Color;R;USA;English
1807;148.0;54200000.0;27000000;7.9;14000;Color;R;USA;English
1809;118.0;30920167.0;25000000;5.7;0;Color;PG-13;USA;English
1810;101.0;40566655.0;30000000;7.1;0;Color;PG-13;UK;English
1811;82.0;31768374.0;27000000;5.6;2000;Color;R;USA;English
1812;110.0;22494487.0;27000000;7.8;10000;Color;R;Germany;English
1813;193.0;21500000.0;27000000;7.9;0;Color;PG;USA;English
1814;130.0;4463292.0;30000000;6.9;15000;Color;PG-13;UK;English
1816;111.0;14337579.0;27000000;7.7;14000;Color;R;Australia;English
1817;110.0;13823741.0;13500000;6.9;0;Color;PG-13;UK;English
1820;123.0;10297897.0;27000000;6.0;315;Color;PG-13;USA;English
1821;109.0;13248477.0;27000000;6.2;0;Color;R;USA;English
1822;99.0;8712564.0;27000000;5.9;817;Color;R;USA;English
1823;106.0;7486906.0;27000000;6.8;0;Color;PG;USA;English
1824;89.0;38536376.0;27000000;3.6;0;Color;PG;USA;English
1825;98.0;41008532.0;27000000;6.7;0;Color;R;USA;English
1826;93.0;5204007.0;28000000;6.3;0;Color;R;UK;English
1827;112.0;4485485.0;15000000;6.4;0;Color;R;USA;English
1828;101.0;4476235.0;27000000;6.4;2000;Color;R;USA;English
1829;104.0;1089365.0;25000000;5.7;845;Color;R;USA;English
1830;120.0;763044.0;23000000;6.2;188;BlackandWhite;R;Canada;English
1832;91.0;20819129.0;26000000;5.2;0;Color;PG;USA;English
1833;97.0;110222438.0;26000000;6.1;0;Color;PG;USA;English
1834;133.0;109243478.0;26000000;7.1;0;Color;R;USA;English
1835;123.0;100241322.0;25000000;7.2;0;Color;R;USA;English
1836;114.0;25977365.0;28000000;6.5;15000;Color;R;USA;English
1837;111.0;91457688.0;26000000;6.0;0;Color;PG-13;USA;English
1838;117.0;87341380.0;27000000;7.0;0;Color;R;USA;English
1839;121.0;65703412.0;26000000;7.0;0;Color;PG-13;USA;English
1840;139.0;58328680.0;22000000;7.5;0;Color;R;USA;English
